id,name,code,teacher_id,description,course_id,skill,country,state,target_start_date,points
5107,Bliss,urheab,67114,"",11,Intermediate,Brazil,PR,2016-03-07,0
5108,NOCSH,nffcfx,67124,"",11,Intermediate,United Kingdom,England,2016-03-06,0
5109,TNP 3A,dtkrzb,67133,"",11,Beginner,Brazil,RJ,2016-03-07,0
5112,video production class,hhzygu,67179,"",15,Beginner,United States,FL,2016-03-07,0
5158,9B,ywubtv,67872,"",11,Intermediate,Sweden,Skåne County,2016-03-06,0
5110,Social Studies,yajktb,67150,"",12,Intermediate,United States,VT,2016-03-07,0
5113,Area 51,mnosps,67212,"",11,Beginner,United States,VA,2016-03-07,0
5114,International connections,uycxej,67140,"",15,Advanced,Sweden,Halland County,2016-03-06,0
5117,Junior room bunch,norrsf,67327,"",11,Beginner,Australia,QLD,2016-03-06,0
5150,Adam's Class,oqxlgr,67786,"",11,Beginner,Spain,CT,2016-03-06,0
5120,TWI Friends,xwzean,66689,"",14,Beginner,United States,OR,2016-03-07,0
5121,HASEC,jerbiq,67346,"",1,Beginner,Japan,Shiga Prefecture,2016-03-06,0
5122,prefac01,etjqoa,67359,"",11,Advanced,Turkey,İstanbul,2016-03-06,0
5123,ınt03,vgdpdm,67360,"",14,Intermediate,Turkey,İstanbul,2016-03-06,0
5124,Ms. Henry's RtI Class,xowfrv,67373,"",11,Beginner,United States,TX,2016-03-07,0
5125,Advanced English 9,guggvx,67378,"",14,Intermediate,United States,OH,2016-03-07,0
5134,MR,qbksac,27952,"",15,Advanced,United States,VA,2016-03-07,0
5127,7th ELA (2),rdohvc,67378,"",14,Beginner,United States,OH,2016-03-07,0
5130,LA II second semester,duejar,24583,"",11,Intermediate,United States,MO,2016-03-07,0
5133,LA I second semester,thvafj,24583,"",11,Intermediate,United States,MO,2016-03-07,0
5149,9D,fuzmyp,67777,"",11,Intermediate,Sweden,Östergötland County,2016-03-13,0
5135,Miss Gordon's 4th,qxhyxm,67500,"",11,Beginner,United States,OH,2016-03-28,0
5136,My Class Name,unjker,67549,"",11,Intermediate,United States,TX,2016-03-14,0
5138,Cedar Sun,ogwfvs,67557,"",14,Beginner,United States,MN,2016-03-07,0
5043,Ratliff 4-C,gplovn,66120,"",11,Beginner,United States,TX,2016-02-29,0
5139,4° A - Real Way,sflcrs,67574,"",11,Beginner,Spain,Comunidad de Madrid,2016-04-03,0
5140,CCI,dktiuu,67615,"",11,Beginner,Brazil,MT,2016-03-07,0
5141,External Relationships,mgagtk,52586,"",15,Intermediate,United Kingdom,England,2016-03-07,0
5126,7th ELA (1),kmnqty,67378,"",14,Beginner,United States,OH,2016-03-07,0
5144,four505,tmwhei,67663,"",15,Beginner,United States,NY,2016-03-07,0
5145,French II,beggnt,67664,"",11,Intermediate,United States,NJ,2016-03-07,0
5147,Marqueses y marquesas,zinfaw,67754,"",11,Beginner,Spain,CM,2016-03-27,0
5143,MR. TEAM,glrwfm,67656,"",15,Advanced,United States,PA,2016-03-07,0
5151,6th Grade,qkzwqq,67805,"",15,Beginner,United States,RI,2016-03-07,0
5152,nxpkyt,szqxek,67813,"",15,Beginner,South Africa,GP,2016-03-06,0
5154,8B,oljurr,64821,"",11,Beginner,Russia,Perm Krai,2016-03-06,0
5132,Mrs. Pagan,iipmol,67456,"",11,Beginner,United States,FL,2016-03-07,0
5156,iCrew,xshxcv,67866,"",11,Intermediate,United States,MI,2016-03-07,0
5157,Gimy,xoealj,67871,"",1,Intermediate,Poland,West Pomeranian Voivodeship,2016-03-06,0
5160,8T1,eqlqvr,67882,"",14,Intermediate,Sweden,Halland County,2016-03-06,0
5159,7d,ppaiex,67881,"",11,Beginner,Sweden,Östergötland County,2016-04-17,0
5165,John's Elementary Class,itqucj,67923,"",11,Beginner,South Korea,Gyeonggi-do,2016-03-13,0
5162,2002a,nmpeoh,65919,"",11,Intermediate,Sweden,Skåne County,2016-03-06,0
5170,9E,iaxyjv,67777,"",11,Intermediate,Sweden,Östergötland County,2016-03-13,0
5171,1D,rewbnh,67975,"",11,Beginner,United Kingdom,England,2016-03-21,0
5137,K-9 Pen Pal Project,lfcgfd,67552,"",11,Intermediate,United States,NC,2016-04-25,0
5119,CJDS 6th Grade,ludivu,67328,"",15,Intermediate,United States,IL,2016-03-07,0
5167,Learning English,zzbsbe,67931,"",11,Beginner,Brazil,RS,2016-04-04,0
5163,Brazil USA Pals,mncccz,67906,"",11,Beginner,Brazil,PA,2016-04-11,0
5146,8A,bkuzwu,67087,"",14,Beginner,United States,TX,2016-04-03,0
5104,TBS English 5,xnavqg,67088,"",1,Intermediate,Sweden,Skåne County,2016-03-06,0
5118,Laura,kzrpod,63345,"",11,Intermediate,United States,TX,2016-03-07,0
5161,8T2,bquguw,67882,"",11,Beginner,Sweden,Halland County,2016-03-27,0
5169,Engelska 8B,gonrwg,67966,"",11,Intermediate,Sweden,Skåne County,2016-03-13,0
5155,2a,fvvuxy,67855,"",11,Intermediate,Poland,Podkarpackie Voivodeship,2016-03-06,0
5142,8M,eyhbpn,67627,"",1,Intermediate,Sweden,Stockholm County,2016-03-06,0
5172,Geography 6th Period,swfubt,50531,"",11,Intermediate,United States,AL,2016-03-14,0
5173,Geography 7th Period,xiukod,50531,"",11,Intermediate,United States,AL,2016-03-14,0
5222,Effective Academic Writing 1,vipmjb,68558,"",1,Intermediate,Vietnam,Ho Chi Minh,2016-03-13,0
5177,Klasse.Jent,wblret,67863,"",11,Beginner,Switzerland,SG,2016-03-13,0
5178,Rams,rymkzl,67679,"",11,Beginner,United States,NC,2016-03-14,0
5192,3rd Grade Learners,hjjirb,68242,"",11,Beginner,United States,TX,2016-03-14,0
5182,Sharpe 1st Period Geography,hfwthh,68208,"",11,Beginner,United States,TX,2016-03-14,0
5183,Sharpe 2nd Period Geography,gqdbvc,68208,"",11,Beginner,United States,TX,2016-03-14,0
5184,Sharpe 5th Period Geography,qugnij,68208,"",11,Intermediate,United States,TX,2016-03-14,0
5185,Sharpe 6th Period Geography,pjdjeh,68208,"",11,Beginner,United States,TX,2016-03-14,0
5186,Sharpe 7th Period Geography,jnniad,68208,"",11,Beginner,United States,TX,2016-03-14,0
5187,Sharpe 9th Period Geography,fgpckb,68208,"",11,Intermediate,United States,TX,2016-03-14,0
5188,T1MB,lqvmhf,68210,"",11,Beginner,Brazil,MG,2016-03-14,0
5189,CMP English 5,vmlnri,67088,"",14,Intermediate,Sweden,Skåne County,2016-03-13,0
5191,Mrs. Pittinger's,mekppl,68242,"",14,Beginner,United States,TX,2016-03-14,0
5214,7d new,gfuenk,67881,"",11,Intermediate,Sweden,Östergötland County,2016-03-13,0
5193,Mrs. Wood's 4th Grade,xvswvv,68281,"",15,Beginner,United States,NY,2016-03-14,0
5194,Mr. O's 7th Grade,qdmqhc,68292,"",11,Beginner,United States,MA,2016-03-14,0
5196,Demo,rhhpuz,68295,"",15,Beginner,United States,TX,2016-03-14,0
5195,Demo,lfiutp,68294,"",11,Beginner,United States,OH,2016-03-14,0
5198,"8th Grade Class, part 2",ycbxcx,51033,"",15,Advanced,United States,CA,2016-03-14,0
5199,sotka,srfbeo,68318,"",15,Beginner,United States,IL,2016-03-07,0
5200,Mr. Z's class,iriqgh,68326,"",11,Beginner,United States,MI,2016-03-07,0
5201,NCPL HS Class,kytzbx,68336,"",11,Intermediate,United States,IN,2016-03-07,0
5213,7a,znwknh,67881,"",11,Intermediate,Sweden,Östergötland County,2016-03-13,0
5203,Pine Ridge School,faftri,68329,"",11,Beginner,United States,CA,2016-03-07,0
5204,Chinese,ngkega,68421,"",11,Beginner,United States,TX,2016-03-07,0
5207,Third grade students BS,ssvvzw,68437,"",11,Beginner,Spain,Comunidad de Madrid,2016-03-13,0
5208,Third grade students BS,onadgu,68437,"",11,Beginner,Spain,Comunidad de Madrid,2016-03-13,0
5209,Ms. Medrano's Class,pzulcq,68466,"",12,Beginner,United States,IL,2016-03-07,0
5210,St.Anthony,pxbjae,68470,"",11,Beginner,Canada,QC,2016-03-21,0
5211,4th Grade 2015/16,ywankk,68471,"",11,Beginner,United States,CA,2016-03-07,0
5212,VII,yeahae,68474,"",11,Beginner,India,TN,2016-03-13,0
5190,6B,crtvud,68241,"",11,Beginner,Sweden,Stockholm County,2016-03-13,0
5174,lmovassaghi,upbjgp,67989,"",11,Beginner,United States,NH,2016-03-14,0
5215,Flyers,dyjzmp,68488,"",11,Beginner,Turkey,Amasya,2016-03-20,0
5216,6th grade,llsjiy,68489,"",11,Beginner,Spain,PM,2016-04-10,0
5218,PREFAC 06,ttqwju,68496,"",11,Intermediate,Turkey,İstanbul,2016-03-06,0
5219,ICT Engage Yvan guys,onvunr,68501,"",11,Beginner,Brazil,SP,2016-03-21,0
5220,Morning Crew,jhtgzd,68492,"",11,Beginner,United States,GA,2016-03-07,0
5221,GBCAGriffin,uhrfbg,68530,"",11,Beginner,United States,FL,2016-03-07,0
5197,"7th Grade, part 2",smualn,51033,"",15,Advanced,United States,CA,2016-03-14,0
5181,AP French,slewpd,68204,"",12,Advanced,United States,AL,2016-03-14,0
5224,Ms. Gibbs's Grade 2,nntyso,68314,"",11,Beginner,United States,NY,2016-04-04,0
5225,2º R,bgkahd,68589,"",14,Beginner,Spain,Región de Murcia,2016-03-06,0
5226,Logan K8,jeniww,68602,"",14,Intermediate,United States,CA,2016-03-07,0
5227,3-R,meyhjz,68605,"",15,Beginner,United States,NJ,2016-03-14,0
5228,Class 7,bxzdwo,57638,"",11,Beginner,India,Telangana,2016-03-06,0
5230,Prawns,agzawk,68615,"",11,Beginner,Spain,CT,2016-04-03,0
5231,8T1 English,yeektf,67882,"",11,Intermediate,Sweden,Halland County,2016-03-13,0
5232,byf2-c,kkckje,68620,"",11,Beginner,Turkey,Bartın,2016-04-03,0
5257,7.b,wdtwmf,69066,"",11,Intermediate,Denmark,Central Denmark Region,2016-04-10,0
5238,History Explorer,kguybn,68762,"",11,Intermediate,Mexico,N.L.,2016-03-14,0
5236,Los Olmos 3rd of ESO,sljgjq,68679,"",14,Beginner,Spain,Community of Madrid,2016-03-20,0
5206,5th Grade Learners,jjczfy,68242,"",14,Beginner,United States,TX,2016-03-14,0
5237,SJPIICA 6th grade class,gmpblf,68637,"",11,Beginner,United States,MA,2016-03-28,0
5176,year 9,mzlckd,68026,"",14,Intermediate,Sweden,Östergötland County,2016-04-03,0
5175,year 7,ivybop,68026,"",15,Intermediate,Sweden,Östergötland County,2016-04-03,0
5179,5th Grade,naqvvq,68150,"",11,Beginner,United States,WI,2016-03-14,0
5223,Challenges,dxflel,68569,"",1,Intermediate,Mexico,N.L.,2016-03-14,0
5205,Abrahill,cwmext,68425,"",14,Beginner,Canada,AB,2016-03-21,0
5217,Writing Lab 2,ampdmi,29434,"",12,Beginner,United States,FL,2016-03-14,0
5270,7B Svanberga,zg6q2f,69125,"",11,Beginner,Sweden,Stockholm County,2016-03-13,0
5239,Social Studies 1X,xegrvj,50790,"",15,Beginner,United States,NE,2016-03-21,0
5240,yep,ucgluj,68788,"",12,Beginner,United States,NY,2016-03-07,0
5241,Spanish_Period_1,hqoglw,68422,"",11,Beginner,United States,PA,2016-04-04,0
5242,ss3,hjxakw,68824,"",15,Advanced,United States,NY,2016-03-14,0
5243,Grade 3/4,gjhbzz,68832,"",14,Beginner,Canada,ON,2016-04-04,0
5244,"Year 4 - Maple Bear Canadian School Brasilia, Brazil",crkmtc,68831,"",11,Beginner,Brazil,DF,2016-04-04,0
5245,6gu,kodyfu,68860,"",11,Beginner,Sweden,Västra Götaland County,2016-04-10,0
5246,Ms. E,jywlan,68862,"",11,Beginner,United States,NJ,2016-03-14,0
5272,Team Classroom,lo29ax,69136,"",11,Beginner,United States,AZ,2016-03-14,0
5202,Mr. Jordan's Class,rzpxsx,68370,"",11,Advanced,United States,NC,2016-03-07,0
5258,Roseboro,tahnl4,69078,"",15,Beginner,United States,NC,2016-03-14,0
5148,CalleHernandezSchoolEnglishClass,hrqpoc,67760,"",15,Beginner,Costa Rica,Heredia Province,2016-03-07,0
5233,Spanish 3,uuuygm,68654,"",14,Intermediate,United States,NJ,2016-03-07,0
5252,Locklear's Travelers,xdlwqx,69003,"",11,Beginner,United States,NC,2016-03-14,0
5253,7A,ibefk4,45826,"",14,Intermediate,India,TN,2016-03-20,0
5254,Español 2,j3qhpa,69059,"",11,Beginner,United States,CA,2016-03-14,0
5255,JA4,vjnjwa,69064,"",15,Beginner,France,Île-de-France,2016-03-27,0
5256,7.a,77d7ix,69065,"",11,Intermediate,Denmark,Central Denmark Region,2016-04-10,0
5259,K103,87sdis,69080,"",11,Beginner,United States,NY,2016-04-11,0
5260,Ms. Taha's 3rd Graders,r9ufxv,69083,"",11,Beginner,Saudi Arabia,Makkah Province,2016-03-20,0
5261,Mrs. Peterson's 4th Grade Class,pi9rbv,69090,"",15,Beginner,United States,WA,2016-03-14,0
5263,Aschenbrenner Ninjas,xs6xfn,69104,"",11,Beginner,United States,WI,2016-04-11,0
5264,Elm Tree Class,jsl9cg,69106,"",11,Beginner,United Kingdom,England,2016-04-10,0
5266,DMS English,sys2tt,69117,"",11,Intermediate,United States,NY,2016-03-21,0
5267,Spanish Class in New York,g4xm5n,69118,"",11,Beginner,United States,NY,2016-03-14,0
5268,3rd grade Moon,lkrf1n,69121,"",11,Beginner,United States,NV,2016-03-21,0
5269,7B Svanberga skola,nrx28a,69124,"",11,Beginner,Sweden,Stockholm County,2016-03-13,0
5251,Mrs. Miller's Class,oafmmo,68368,"",11,Beginner,United States,OH,2016-03-14,0
5271,Sec 401,3pk5um,69135,"",15,Intermediate,Canada,QC,2016-03-21,0
5273,Charlie's Class,xauqfg,69133,"",11,Intermediate,United States,FL,2016-03-21,0
5274,Engbinok,8109uh,69145,"",11,Beginner,Guam,"",2016-03-20,0
5275,Pouso Alegre,aqzylg,69150,"",11,Advanced,Brazil,MG,2016-03-14,0
5276,Room 9,7jzpy2,69152,"",11,Beginner,United States,MO,2016-03-14,0
5277,ESPANOL,getmr7,69154,"",11,Advanced,United States,PA,2016-03-14,0
5278,Mrs. Bloodworth's Homeroom,tphz0b,69155,"",12,Beginner,United States,MS,2016-03-21,0
5279,International 10,5i5fgk,61914,"",11,Beginner,Norway,Rogaland,2016-03-13,0
5280,The Lions,aynf3m,69233,"",14,Advanced,Turkey,İstanbul,2016-03-13,0
5281,DMS English 2,c6pioi,69117,"",11,Intermediate,United States,NY,2016-03-14,0
5282,DMS English 5,3z5tk6,69117,"",11,Intermediate,United States,NY,2016-03-14,0
5283,DMS English 6,hzfrs6,69117,"",11,Intermediate,United States,NY,2016-03-14,0
5284,DMS English 7,3bihvt,69117,"",11,Intermediate,United States,NY,2016-03-14,0
5285,3rd Grade ELL,uuyue1,68764,"",11,Beginner,United States,IL,2016-03-14,0
5286,Spanish 1A-2 AZUL,au4juu,15933,"",11,Beginner,United States,TX,2016-03-14,0
5287,Riefler English 7,1zxl43,69304,"",11,Intermediate,United States,NY,2016-03-14,0
5288,Miss Pasierb's Music Class,hr1lpd,69316,"",11,Beginner,United States,PA,2016-03-14,0
5291,R180 P3,e3139l,61419,"",11,Beginner,United States,CA,2016-03-21,0
5331,4th,dlmqf8,70337,"",11,Beginner,United States,MO,2016-03-21,0
5294,Eng. II Pre-Ap,fs09im,69126,"",11,Intermediate,United States,CA,2016-03-14,0
5265,TF South High School Biology and Earth Science,x1xrmf,69109,"",1,Intermediate,United States,IL,2016-03-14,0
5249,Gruben 3rd Period,ywzoxd,68678,"",12,Beginner,United States,TX,2016-03-14,0
5292,R180 P1,d6y4ab,61419,"",1,Beginner,United States,CA,2016-03-21,0
5247,3rd Period,ubrgjk,68678,"",12,Beginner,United States,TX,2016-03-21,0
5248,4th Period,mcyttz,68678,"",12,Beginner,United States,TX,2016-03-14,0
5235,6th Period,koelon,68678,"",12,Beginner,United States,TX,2016-03-07,0
5346,PROGRAMA PILOTO - ZAPATA,yp6kxv,64264,"",11,Beginner,Mexico,Pue.,2016-03-21,0
5262,Classroom 212,6sh6xc,69089,"",14,Beginner,United States,CA,2016-03-21,0
5250,McCollum's Social Studies Class,ncchav,68888,"",11,Beginner,United States,NC,2016-03-14,0
5317,2nd BGU 2nd QUINMESTER,3jgozk,23747,"",15,Advanced,Ecuador,Pichincha,2016-03-21,0
5295,MVCS 8,qpdv1i,10359,"",12,Intermediate,United States,CA,2016-03-28,0
5229,Butler 6th,qiwslh,68609,"",14,Beginner,United States,CA,2016-03-07,0
5298,EF Zhongshan Park,11vcq3,69478,"",11,Intermediate,China,Shanghai,2016-04-03,0
5299,Discovering Tech,uf0ibu,69542,"",11,Intermediate,United States,OH,2016-03-21,0
5332,Intermediate 3,cxmdu7,70344,"",11,Intermediate,Brazil,RJ,2016-03-21,0
5304,Almby 8D,8n2uh7,69785,"",11,Intermediate,Sweden,Örebro County,2016-03-13,0
5306,Strauslings,15sbfw,69857,"",11,Beginner,United States,NJ,2016-03-21,0
5307,Demo 1,wdhuq2,69925,"",12,Intermediate,United States,WA,2016-04-25,0
5308,room26,d9iw14,69927,"",11,Beginner,Canada,ON,2016-03-14,0
5310,Torango's Kiddos,879v7w,69943,"",11,Beginner,United States,TX,2016-03-14,0
5312,Tam,s7evuq,69965,"",11,Intermediate,Hong Kong,New Territories,2016-03-13,0
5313,Parklands College Secondary Faculty,v335lv,69966,"",11,Intermediate,South Africa,WC,2016-03-13,0
5329,6 boys,9m5ami,70324,"",11,Beginner,India,TN,2016-03-20,0
5323,Tigers - LBS,lxr0bb,70207,"",11,Beginner,Guatemala,Guatemala,2016-03-21,0
5324,MYP Spanish,bq7y81,70223,"",11,Intermediate,South Korea,Gyeonggi-do,2016-04-10,0
5327,4  graders,0i0rzj,70265,"",14,Beginner,Turkey,İzmir,2016-03-20,0
5297,class 8,8vaoaj,54860,"",11,Beginner,India,TN,2016-03-20,0
5311,8th Grade Civil Rights Unit,05kbth,15946,"",14,Intermediate,United States,CA,2016-03-14,0
5314,Reedy Fork 4th Grade,ftgvs2,69980,"",11,Beginner,United States,NC,2016-03-14,0
5337,Compton's Fun FIT,cngegq,70388,"",15,Intermediate,United States,KY,2016-03-21,0
5338,4. klasse,1hmvgy,70397,"",11,Beginner,Norway,Buskerud,2016-04-17,0
5341,Technology Club,ax9v8d,70432,"",11,Beginner,United States,FL,2016-03-21,0
5342,CuartoA,308iw6,70467,"",11,Beginner,Spain,Valencian Community,2016-04-03,0
5344,Primary 5,880tri,70507,"",11,Beginner,United Kingdom,Scotland,2016-03-21,0
5345,Academy of English,dxw9qv,70516,"",11,Beginner,Spain,AL,2016-03-27,0
5348,nikki,pkcuxj,70599,"",15,Beginner,Jordan,Amman,2016-03-20,0
5349,Mrs.Karina,thr6vk,70600,"",11,Beginner,United States,CO,2016-04-04,0
5350,Mrs. Jacobsen's Class,ffbza1,70607,"",11,Beginner,United States,NJ,2016-04-04,0
5354,Ms.ShepherdClass,67qikn,70621,"",11,Beginner,United States,NC,2016-04-18,0
5355,4S chestnutwold,lgp4a4,70648,"",11,Beginner,United States,PA,2016-03-21,0
5356,8A,0jasoo,70681,"",11,Intermediate,Sweden,Halland County,2016-03-20,0
5357,8,8xcpq5,70616,"",11,Intermediate,Sweden,Västra Götaland County,2016-03-27,0
5359,Year 8,swbzph,70695,"",1,Intermediate,Sweden,Blekinge County,2016-04-10,0
5293,THS Warriors ESL,ilg49f,69455,"",15,Beginner,United States,AL,2016-03-21,0
5333,SJPIICA 7th Grade Class,iejssk,68637,"",12,Beginner,United States,MA,2016-03-28,0
5334,Ms. Pittman's 8th Grade,egwqhm,70329,"",11,Intermediate,United States,TX,2016-03-28,0
5352,Grade 5 English,hr5knh,70613,"",11,Beginner,South Africa,WC,2016-04-10,0
5290,8th Period,4etept,68678,"",12,Beginner,United States,TX,2016-03-14,0
5343,Mrslegg,ks0q76,70489,"",11,Beginner,United States,TX,2016-04-04,0
5301,Ms. Mosca's English Class- Intermediate,5v15kk,69564,"",11,Intermediate,United States,MA,2016-03-28,0
5300,Ms. Mosca's English Class,yd96sn,69564,"",11,Beginner,United States,MA,2016-03-28,0
5302,7th Science,smdte7,69686,"",11,Intermediate,United States,TX,2016-03-21,0
5320,English III,t0zuoq,70090,"",1,Beginner,United States,CA,2016-03-21,0
5340,World Cultures 1st,nz0fjy,70416,"",11,Advanced,United States,TX,2016-04-11,0
5316,Internasjonalt samarbeid Bingsfoss,a4cmts,69988,"",15,Beginner,Norway,Akershus,2016-04-03,0
5339,5E,l71h7d,70385,"",14,Beginner,Mexico,N.L.,2016-04-11,0
5347,Sa08A 2016,hduoti,67094,"",11,Beginner,Sweden,Stockholm County,2016-03-20,0
5318,Ms Gosslin's 3rd grade Class,26t5cp,70072,"",11,Beginner,United States,MD,2016-04-11,0
5289,7th Period,cqez2k,68678,"",12,Beginner,United States,TX,2016-03-14,0
5353,Grade 5 English Additional,bntswx,70613,"",11,Beginner,South Africa,WC,2016-04-10,0
5322,6th Grade Ela,0nodr5,70191,"",14,Beginner,United States,SC,2016-03-14,0
5358,Eyre's Awesome 6th grade,qcbbc4,70697,"",11,Beginner,United States,CA,2016-03-21,0
5303,Ms. Turner,iqm57x,68766,"",11,Beginner,United States,NC,2016-03-14,0
5335,Mrs. Perry's Class,m0lcew,70374,"",11,Beginner,United States,TX,2016-03-28,0
5315,Internasjonalt samarbeid Bingsfoss,56lx01,69988,"",15,Beginner,Norway,Akershus,2016-03-20,0
5319,Mrs.Kohler's Class,lr2aa1,70088,"",11,Beginner,United States,TX,2016-03-28,0
5336,SJPIICA 8th Grade Class,10c9tw,68637,"",12,Beginner,United States,MA,2016-03-28,0
5351,Grade 6 English,yzs0di,70613,"",11,Intermediate,South Africa,WC,2016-04-10,0
5367,...,qes7k3,70719,"",11,Beginner,Italy,Lombardia,2016-03-20,0
5372,9B English,lhtxow,70732,"",11,Intermediate,Sweden,Kalmar County,2016-03-20,0
5375,7S2,k1tvwl,70730,"",11,Intermediate,Sweden,Västra Götaland County,2016-04-17,0
5376,CLC@P Middle School,o2l93k,70736,"",15,Beginner,United States,NC,2016-03-21,0
5378,World Cultures,dpmurj,69918,"",11,Beginner,United States,IA,2016-03-21,0
5380,St. Didacus - Grade 6,lm5b3g,70818,"",11,Intermediate,United States,CA,2016-03-21,0
5382,Global Girls,ub1m5z,70830,"",11,Beginner,United States,GA,2016-06-13,0
5385,7a,n5gb0z,70837,"",15,Beginner,Sweden,Skåne County,2016-04-03,0
5386,7a,8rqvdg,70837,"",15,Intermediate,Sweden,Skåne County,2016-04-03,0
5388,Period 7,9nhq55,70869,"",11,Intermediate,United States,OR,2016-04-04,0
5389,Warriors,wx91wd,70872,"",12,Beginner,United States,NY,2016-03-28,0
5393,class eight,12labj,71005,"",15,Intermediate,Sweden,Stockholm County,2016-03-20,0
5394,Junior 2B,rvtcib,70974,"",15,Beginner,Brazil,SP,2016-06-13,0
5395,Gwangyang Baek-woon high school 3-6,2aw0wa,71068,"",15,Beginner,South Korea,Jeollanam-do,2016-04-03,0
5397,Year one,xd2pwb,71103,"",15,Beginner,United Kingdom,England,2016-03-27,0
5398,playground,nq54mh,71106,"",15,Advanced,Turkey,İstanbul,2016-03-20,0
5399,6 A,x6h85w,71108,"",11,Beginner,Turkey,Mersin Province,2016-03-27,0
5400,Miss Lara's Grade 2 class,b8jk4w,71137,"",15,Beginner,Italy,Friuli-Venezia Giulia,2016-04-10,0
5401,Miss Beal's French Class,pyibsh,71180,"",11,Beginner,United States,ME,2016-03-21,0
5407,Simpson,7buwrr,71172,"",15,Beginner,United States,MI,2016-04-04,0
5408,Westport Technology,uwmwlh,71305,"",15,Beginner,United States,MO,2016-03-21,0
5409,3C,ussqjp,71342,"",11,Beginner,Canada,AB,2016-04-04,0
5410,Busy Bees,inx673,71366,"",11,Beginner,United States,TX,2016-03-28,0
5411,Klass 7A,inmg1x,70723,"",15,Intermediate,Sweden,Stockholm County,2016-04-10,0
5417,nxpkyt,ez62i6,71467,"",11,Beginner,South Africa,GP,2016-04-10,0
5418,nxpkyt,qrkcg3,71467,"",11,Beginner,South Africa,GP,2016-04-10,0
5423,Next move 2,2wkyej,71568,"",11,Beginner,Brazil,RS,2016-03-28,0
5424,MyClass,mvmntn,71576,"",15,Beginner,Russia,Krasnodar Krai,2016-03-27,0
5421,Power House Language Arts,lea05b,71462,"",1,Intermediate,United States,OR,2016-04-04,0
5387,Jost School,6shuzj,70864,"",11,Beginner,United States,IN,2016-03-28,0
5403,Goodyear's Grade 5/6,bvr8hk,71181,"",11,Intermediate,United States,FL,2016-03-21,0
5390,A21,5ywrpc,70907,"",11,Beginner,Netherlands,ZE,2016-03-27,0
5414,Mr. K's 7th Graders,k43yhn,30124,"",11,Intermediate,United States,MI,2016-03-28,0
